,交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易
8633,2016/8/1,TXO,201608,8600.0,買權,365.0,458.0,365.0,454.0,432,454.0,3643,452.0,460.0,465.0,16.5,
8634,2016/8/1,TXO,201608,8600.0,賣權,32.0,32.0,15.5,15.5,11720,15.5,23775,15.0,16.0,565.0,15.5,
8635,2016/8/1,TXO,201608,8700.0,買權,283.0,367.0,283.0,367.0,528,367.0,3121,365.0,368.0,370.0,10.0,
8636,2016/8/1,TXO,201608,8700.0,賣權,44.5,46.0,24.5,25.0,11496,25.0,24698,24.5,25.0,650.0,24.5,
8637,2016/8/1,TXO,201608,8800.0,買權,205.0,280.0,205.0,279.0,2312,279.0,4650,279.0,282.0,292.0,7.4,
8638,2016/8/1,TXO,201608,8800.0,賣權,70.0,70.0,39.0,39.5,14965,39.5,18759,39.5,40.0,730.0,39.0,
8639,2016/8/1,TXO,201608,8900.0,買權,148.0,204.0,140.0,203.0,4618,203.0,14604,203.0,204.0,216.0,9.0,
8640,2016/8/1,TXO,201608,8900.0,賣權,105.0,108.0,61.0,61.0,11783,61.0,17233,60.0,62.0,755.0,61.0,
8641,2016/8/1,TXO,201608,9000.0,買權,91.0,140.0,89.0,140.0,11459,140.0,22263,139.0,140.0,153.0,4.0,
8642,2016/8/1,TXO,201608,9000.0,賣權,159.0,159.0,97.0,97.0,9261,97.0,9420,96.0,98.0,815.0,97.0,
8643,2016/8/1,TXO,201608,9100.0,買權,51.0,90.0,51.0,89.0,12968,89.0,26535,89.0,90.0,104.0,4.0,
8644,2016/8/1,TXO,201608,9100.0,賣權,218.0,218.0,147.0,147.0,3056,147.0,3535,146.0,148.0,930.0,147.0,
8645,2016/8/1,TXO,201608,9200.0,買權,27.0,53.0,27.0,53.0,16972,53.0,32563,52.0,53.0,68.0,3.1,
8646,2016/8/1,TXO,201608,9200.0,賣權,300.0,300.0,210.0,212.0,1107,212.0,1161,210.0,213.0,1100.0,210.0,
8647,2016/8/1,TXO,201608,9300.0,買權,17.0,30.0,15.5,29.0,12579,29.0,37407,29.0,29.5,44.0,2.0,
8648,2016/8/1,TXO,201608,9300.0,賣權,372.0,372.0,291.0,291.0,279,291.0,646,282.0,292.0,1150.0,291.0,
8649,2016/8/1,TXO,201608,9400.0,買權,7.7,15.5,7.7,15.5,8791,15.5,22989,15.0,15.5,28.0,1.2,
8650,2016/8/1,TXO,201608,9400.0,賣權,450.0,458.0,379.0,379.0,36,379.0,137,370.0,376.0,975.0,379.0,
8651,2016/8/1,TXO,201608,9500.0,買權,5.0,7.5,4.1,7.4,7751,7.4,18534,7.4,7.5,18.0,0.2,
8652,2016/8/1,TXO,201608,9500.0,賣權,555.0,555.0,486.0,488.0,66,465.0,210,460.0,470.0,880.0,484.0,
8653,2016/8/1,TXO,201608,9600.0,買權,1.4,3.3,1.4,3.3,1525,3.3,12379,3.3,3.4,33.0,0.1,
8654,2016/8/1,TXO,201608,9600.0,賣權,585.0,590.0,585.0,585.0,20,565.0,30,467.0,1050.0,1050.0,585.0,
8655,2016/8/1,TXO,201608,9700.0,買權,0.9,1.4,0.7,1.4,285,1.4,5960,1.1,1.4,7.0,0.6,
8656,2016/8/1,TXO,201608,9700.0,賣權,0.0,0.0,0.0,0.0,0,660.0,23,479.0,1140.0,1030.0,700.0,
8657,2016/8/1,TXO,201608,9800.0,買權,0.5,0.6,0.5,0.6,344,0.6,3056,0.4,0.6,4.9,0.4,
8658,2016/8/1,TXO,201608,9800.0,賣權,0.0,0.0,0.0,0.0,0,760.0,30,580.0,1240.0,1430.0,770.0,
8659,2016/8/1,TXO,201608,9900.0,買權,0.3,0.4,0.3,0.4,57,0.4,1355,0.1,0.4,4.9,0.3,
8660,2016/8/1,TXO,201608,9900.0,賣權,0.0,0.0,0.0,0.0,0,860.0,1,225.0,1390.0,1240.0,1000.0,
8661,2016/8/1,TXO,201608,10000.0,買權,2.5,2.5,0.1,0.4,12,0.4,1279,0.1,0.4,10.0,0.1,
8662,2016/8/1,TXO,201608,10000.0,賣權,0.0,0.0,0.0,0.0,0,960.0,5,224.0,1490.0,1440.0,1100.0,
8663,2016/8/1,TXO,201608,10200.0,買權,0.0,0.0,0.0,0.0,0,0.3,970,0.1,0.4,0.9,0.2,
8664,2016/8/1,TXO,201608,10200.0,賣權,0.0,0.0,0.0,0.0,0,1160.0,1,785.0,1690.0,1280.0,1180.0,
8665,2016/8/1,TXO,201608,10400.0,買權,0.0,0.0,0.0,0.0,0,0.3,50,0.1,0.4,0.6,0.3,
8666,2016/8/1,TXO,201608,10400.0,賣權,0.0,0.0,0.0,0.0,0,1360.0,21,980.0,1890.0,1540.0,1370.0,
8667,2016/8/1,TXO,201608,10600.0,買權,0.0,0.0,0.0,0.0,0,0.3,258,0.1,0.4,0.4,0.3,
8668,2016/8/1,TXO,201608,10600.0,賣權,0.0,0.0,0.0,0.0,0,1560.0,10,1180.0,2090.0,1690.0,1570.0,
8669,2016/8/1,TXO,201609,6000.0,買權,0.0,0.0,0.0,0.0,0,2980.0,1,2950.0,2990.0,1820.0,1370.0,
8670,2016/8/1,TXO,201609,6000.0,賣權,0.9,0.9,0.4,0.4,238,0.4,15640,0.4,0.7,150.0,0.4,
8671,2016/8/1,TXO,201609,6100.0,買權,0.0,0.0,0.0,0.0,0,2880.0,0,2850.0,2890.0,0.0,0.0,
8672,2016/8/1,TXO,201609,6100.0,賣權,0.0,0.0,0.0,0.0,0,0.6,121,0.6,1.2,20.0,1.0,
8673,2016/8/1,TXO,201609,6200.0,買權,0.0,0.0,0.0,0.0,0,2780.0,14,2750.0,2790.0,2660.0,1120.0,
8674,2016/8/1,TXO,201609,6200.0,賣權,1.0,1.1,0.7,0.7,11,0.7,2313,0.7,1.1,185.0,0.7,
8675,2016/8/1,TXO,201609,6300.0,買權,0.0,0.0,0.0,0.0,0,2680.0,0,2650.0,2690.0,0.0,0.0,
8676,2016/8/1,TXO,201609,6300.0,賣權,1.0,1.0,1.0,1.0,10,1.0,535,0.6,1.4,26.0,1.0,
8677,2016/8/1,TXO,201609,6400.0,買權,2550.0,2560.0,2550.0,2560.0,2,2580.0,61,2550.0,2590.0,2560.0,1080.0,
8678,2016/8/1,TXO,201609,6400.0,賣權,1.4,1.4,1.1,1.1,279,1.1,2993,1.0,1.4,222.0,1.1,
8679,2016/8/1,TXO,201609,6500.0,買權,0.0,0.0,0.0,0.0,0,2480.0,0,2450.0,2490.0,0.0,0.0,
8680,2016/8/1,TXO,201609,6500.0,賣權,1.5,1.5,1.2,1.2,41,1.2,397,1.0,1.3,38.0,1.2,
8681,2016/8/1,TXO,201609,6600.0,買權,0.0,0.0,0.0,0.0,0,2380.0,22,2350.0,2390.0,2270.0,980.0,
8682,2016/8/1,TXO,201609,6600.0,賣權,2.0,2.0,1.3,1.3,270,1.3,5808,1.2,1.4,273.0,1.3,
