,交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
15372,2002/7/25,TXO,200208,4700,買權,499.0,510.0,403.0,403.0,19,403.0,72,400.0,436.0,695.0,301.0
15373,2002/7/25,TXO,200208,4700,賣權,75.0,75.0,41.0,60.0,257,57.0,1353,55.0,64.0,153.0,7.0
15374,2002/7/25,TXO,200208,4800,買權,446.0,446.0,351.0,380.0,4,331.0,49,200.0,418.0,625.0,200.0
15375,2002/7/25,TXO,200208,4800,賣權,65.0,95.0,59.0,94.0,522,87.0,1494,90.0,94.0,158.0,27.0
15376,2002/7/25,TXO,200208,4900,買權,368.0,368.0,260.0,283.0,22,265.0,103,31.0,329.0,515.0,165.0
15377,2002/7/25,TXO,200208,4900,賣權,76.0,128.0,76.0,123.0,335,123.0,783,123.0,125.0,160.0,35.0
15378,2002/7/25,TXO,200208,5000,買權,298.0,300.0,197.0,201.0,94,201.0,312,205.0,225.0,484.0,131.0
15379,2002/7/25,TXO,200208,5000,賣權,116.0,175.0,115.0,167.0,309,167.0,723,150.0,167.0,218.0,60.0
15380,2002/7/25,TXO,200208,5100,買權,215.0,249.0,160.0,180.0,267,180.0,545,170.0,180.0,431.0,100.0
15381,2002/7/25,TXO,200208,5100,賣權,161.0,228.0,150.0,225.0,208,225.0,960,211.0,225.0,271.0,80.0
15382,2002/7/25,TXO,200208,5200,買權,170.0,192.0,120.0,132.0,356,132.0,911,130.0,135.0,300.0,73.0
15383,2002/7/25,TXO,200208,5200,賣權,196.0,292.0,196.0,292.0,59,263.0,396,266.0,290.0,400.0,105.0
15384,2002/7/25,TXO,200208,5300,買權,125.0,152.0,92.0,92.0,527,92.0,1212,96.0,100.0,422.0,57.0
15385,2002/7/25,TXO,200208,5300,賣權,254.0,350.0,254.0,350.0,25,350.0,134,311.0,0.0,405.0,139.0
15386,2002/7/25,TXO,200208,5400,買權,99.0,113.0,68.0,73.0,357,71.0,1584,70.0,74.0,216.0,55.0
15387,2002/7/25,TXO,200208,5400,賣權,328.0,328.0,328.0,328.0,1,406.0,63,270.0,435.0,485.0,183.0
15388,2002/7/25,TXO,200208,5500,買權,69.0,86.0,48.0,53.0,381,50.0,1951,50.0,55.0,170.0,39.0
15389,2002/7/25,TXO,200208,5500,賣權,398.0,499.0,398.0,499.0,20,487.0,42,396.0,0.0,499.0,254.0
15390,2002/7/25,TXO,200208,5600,買權,60.0,61.0,35.0,35.0,105,33.5,785,35.0,44.5,240.0,28.0
15391,2002/7/25,TXO,200208,5600,賣權,0.0,0.0,0.0,0.0,0,570.0,68,420.0,595.0,490.0,360.0
15392,2002/7/25,TXO,200208,5700,買權,42.0,42.0,20.0,20.0,225,20.0,430,18.5,28.5,163.0,20.0
15393,2002/7/25,TXO,200208,5700,賣權,0.0,0.0,0.0,0.0,0,660.0,33,0.0,700.0,580.0,215.0
15394,2002/7/25,TXO,200208,5800,買權,30.0,31.0,17.0,17.0,41,13.0,388,16.0,18.0,185.0,15.0
15395,2002/7/25,TXO,200208,5800,賣權,0.0,0.0,0.0,0.0,0,755.0,50,0.0,0.0,715.0,450.0
15396,2002/7/25,TXO,200208,5900,買權,19.5,20.0,13.0,13.0,49,8.3,177,10.0,13.0,178.0,13.0
15397,2002/7/25,TXO,200208,5900,賣權,0.0,0.0,0.0,0.0,0,850.0,71,0.0,0.0,790.0,490.0
15398,2002/7/25,TXO,200208,6000,買權,6.0,7.0,6.0,7.0,21,5.2,93,2.3,17.5,85.0,1.0
15399,2002/7/25,TXO,200208,6000,賣權,0.0,0.0,0.0,0.0,0,945.0,41,0.0,0.0,870.0,640.0
15400,2002/7/25,TXO,200208,6100,買權,6.5,6.5,6.5,6.5,20,3.2,69,1.2,12.0,67.0,1.0
15401,2002/7/25,TXO,200208,6100,賣權,0.0,0.0,0.0,0.0,0,1040.0,25,0.0,0.0,975.0,575.0
15402,2002/7/25,TXO,200209,4700,買權,0.0,0.0,0.0,0.0,0,469.0,2,0.0,0.0,840.0,408.0
15403,2002/7/25,TXO,200209,4700,賣權,90.0,100.0,86.0,100.0,7,104.0,42,70.0,112.0,150.0,60.0
15404,2002/7/25,TXO,200209,4800,買權,0.0,0.0,0.0,0.0,0,402.0,20,50.0,0.0,565.0,550.0
15405,2002/7/25,TXO,200209,4800,賣權,0.0,0.0,0.0,0.0,0,137.0,19,0.0,0.0,156.0,84.0
15406,2002/7/25,TXO,200209,4900,買權,0.0,0.0,0.0,0.0,0,341.0,10,138.0,0.0,685.0,685.0
15407,2002/7/25,TXO,200209,4900,賣權,0.0,0.0,0.0,0.0,0,176.0,71,10.0,0.0,222.0,118.0
15408,2002/7/25,TXO,200209,5000,買權,0.0,0.0,0.0,0.0,0,287.0,11,0.0,0.0,416.0,416.0
15409,2002/7/25,TXO,200209,5000,賣權,0.0,0.0,0.0,0.0,0,221.0,11,10.0,0.0,159.0,159.0
15410,2002/7/25,TXO,200209,5100,買權,187.0,187.0,187.0,187.0,10,238.0,39,180.0,0.0,505.0,187.0
15411,2002/7/25,TXO,200209,5100,賣權,0.0,0.0,0.0,0.0,0,272.0,21,30.0,0.0,381.0,172.0
15412,2002/7/25,TXO,200209,5200,買權,216.0,270.0,188.0,188.0,13,188.0,29,150.0,299.0,368.0,164.0
15413,2002/7/25,TXO,200209,5200,賣權,0.0,0.0,0.0,0.0,0,329.0,40,0.0,0.0,249.0,233.0
15414,2002/7/25,TXO,200209,5300,買權,167.0,167.0,157.0,157.0,7,157.0,43,10.0,280.0,346.0,102.0
15415,2002/7/25,TXO,200209,5300,賣權,0.0,0.0,0.0,0.0,0,392.0,30,50.0,0.0,290.0,233.0
15416,2002/7/25,TXO,200209,5400,買權,125.0,125.0,125.0,125.0,1,129.0,22,30.0,255.0,267.0,100.0
15417,2002/7/25,TXO,200209,5400,賣權,0.0,0.0,0.0,0.0,0,461.0,0,0.0,0.0,0.0,0.0
15418,2002/7/25,TXO,200209,5500,買權,100.0,100.0,100.0,100.0,1,103.0,36,50.0,250.0,273.0,90.0
15419,2002/7/25,TXO,200209,5500,賣權,0.0,0.0,0.0,0.0,0,535.0,10,0.0,0.0,655.0,372.0
15420,2002/7/25,TXO,200209,5600,買權,65.0,65.0,65.0,65.0,1,81.0,1,30.0,0.0,65.0,65.0
15421,2002/7/25,TXO,200209,5600,賣權,0.0,0.0,0.0,0.0,0,610.0,0,0.0,0.0,0.0,0.0
15422,2002/7/25,TXO,200209,5700,買權,0.0,0.0,0.0,0.0,0,64.0,3,20.0,0.0,100.0,60.0
15423,2002/7/25,TXO,200209,5700,賣權,0.0,0.0,0.0,0.0,0,695.0,60,0.0,0.0,765.0,457.0
15424,2002/7/25,TXO,200209,5800,買權,0.0,0.0,0.0,0.0,0,49.5,10,20.0,135.0,35.0,35.0
15425,2002/7/25,TXO,200209,5800,賣權,0.0,0.0,0.0,0.0,0,780.0,22,0.0,0.0,575.0,575.0
15426,2002/7/25,TXO,200209,5900,買權,0.0,0.0,0.0,0.0,0,38.0,20,20.0,0.0,229.0,50.0
15427,2002/7/25,TXO,200209,5900,賣權,0.0,0.0,0.0,0.0,0,865.0,34,0.0,0.0,900.0,188.0
15428,2002/7/25,TXO,200209,6000,買權,0.0,0.0,0.0,0.0,0,29.0,1,0.0,0.0,100.0,100.0
15429,2002/7/25,TXO,200209,6000,賣權,0.0,0.0,0.0,0.0,0,955.0,32,0.0,0.0,1000.0,730.0
15430,2002/7/25,TXO,200209,6100,買權,0.0,0.0,0.0,0.0,0,22.0,26,0.0,0.0,540.0,82.0
15431,2002/7/25,TXO,200209,6100,賣權,0.0,0.0,0.0,0.0,0,1050.0,32,0.0,0.0,955.0,250.0
15432,2002/7/25,TXO,200209,6200,買權,0.0,0.0,0.0,0.0,0,16.5,0,0.0,0.0,0.0,0.0
15433,2002/7/25,TXO,200209,6200,賣權,0.0,0.0,0.0,0.0,0,1140.0,84,0.0,0.0,920.0,855.0
15434,2002/7/25,TXO,200209,6300,買權,0.0,0.0,0.0,0.0,0,12.0,31,0.0,300.0,390.0,10.0
15435,2002/7/25,TXO,200209,6300,賣權,0.0,0.0,0.0,0.0,0,1240.0,20,0.0,0.0,950.0,895.0
15436,2002/7/25,TXO,200209,6400,買權,0.0,0.0,0.0,0.0,0,9.0,0,0.0,0.0,0.0,0.0
15437,2002/7/25,TXO,200209,6400,賣權,0.0,0.0,0.0,0.0,0,1330.0,21,0.0,0.0,1200.0,1040.0
15438,2002/7/25,TXO,200209,6500,買權,0.0,0.0,0.0,0.0,0,6.6,10,0.0,0.0,88.0,88.0
15439,2002/7/25,TXO,200209,6500,賣權,0.0,0.0,0.0,0.0,0,1430.0,30,0.0,0.0,1330.0,1130.0
15440,2002/7/25,TXO,200209,6600,買權,0.0,0.0,0.0,0.0,0,4.8,0,0.0,0.0,0.0,0.0
15441,2002/7/25,TXO,200209,6600,賣權,0.0,0.0,0.0,0.0,0,1530.0,10,0.0,0.0,1230.0,1230.0
15442,2002/7/25,TXO,200209,6700,買權,0.0,0.0,0.0,0.0,0,3.4,0,0.0,0.0,0.0,0.0
15443,2002/7/25,TXO,200209,6700,賣權,0.0,0.0,0.0,0.0,0,1630.0,41,0.0,0.0,1490.0,1330.0
15444,2002/7/25,TXO,200210,4800,買權,0.0,0.0,0.0,0.0,0,460.0,0,0.0,0.0,0.0,0.0
15445,2002/7/25,TXO,200210,4800,賣權,0.0,0.0,0.0,0.0,0,184.0,0,0.0,0.0,0.0,0.0
15446,2002/7/25,TXO,200210,4900,買權,0.0,0.0,0.0,0.0,0,401.0,0,0.0,0.0,0.0,0.0
15447,2002/7/25,TXO,200210,4900,賣權,0.0,0.0,0.0,0.0,0,226.0,0,0.0,0.0,0.0,0.0
15448,2002/7/25,TXO,200210,5000,買權,0.0,0.0,0.0,0.0,0,348.0,0,0.0,0.0,0.0,0.0
15449,2002/7/25,TXO,200210,5000,賣權,0.0,0.0,0.0,0.0,0,272.0,0,0.0,0.0,0.0,0.0
15450,2002/7/25,TXO,200210,5100,買權,0.0,0.0,0.0,0.0,0,300.0,0,0.0,0.0,0.0,0.0
15451,2002/7/25,TXO,200210,5100,賣權,0.0,0.0,0.0,0.0,0,323.0,0,0.0,0.0,0.0,0.0
15452,2002/7/25,TXO,200210,5200,買權,0.0,0.0,0.0,0.0,0,257.0,0,0.0,0.0,0.0,0.0
15453,2002/7/25,TXO,200210,5200,賣權,0.0,0.0,0.0,0.0,0,380.0,0,0.0,0.0,0.0,0.0
15454,2002/7/25,TXO,200210,5300,買權,0.0,0.0,0.0,0.0,0,219.0,0,0.0,0.0,0.0,0.0
15455,2002/7/25,TXO,200210,5300,賣權,0.0,0.0,0.0,0.0,0,441.0,1,0.0,0.0,330.0,330.0
15456,2002/7/25,TXO,200210,5400,買權,0.0,0.0,0.0,0.0,0,185.0,0,0.0,0.0,0.0,0.0
15457,2002/7/25,TXO,200210,5400,賣權,0.0,0.0,0.0,0.0,0,505.0,0,0.0,0.0,0.0,0.0
15458,2002/7/25,TXO,200210,5500,買權,0.0,0.0,0.0,0.0,0,156.0,0,0.0,0.0,0.0,0.0
15459,2002/7/25,TXO,200210,5500,賣權,0.0,0.0,0.0,0.0,0,575.0,0,0.0,0.0,0.0,0.0
15460,2002/7/25,TXO,200212,4600,買權,0.0,0.0,0.0,0.0,0,685.0,0,0.0,0.0,0.0,0.0
15461,2002/7/25,TXO,200212,4600,賣權,0.0,0.0,0.0,0.0,0,192.0,30,0.0,0.0,137.0,100.0
15462,2002/7/25,TXO,200212,4800,買權,0.0,0.0,0.0,0.0,0,565.0,5,0.0,0.0,600.0,250.0
15463,2002/7/25,TXO,200212,4800,賣權,0.0,0.0,0.0,0.0,0,268.0,30,0.0,0.0,205.0,149.0
15464,2002/7/25,TXO,200212,5000,買權,463.0,477.0,448.0,448.0,11,459.0,15,386.0,477.0,500.0,448.0
15465,2002/7/25,TXO,200212,5000,賣權,308.0,369.0,301.0,348.0,19,348.0,37,302.0,0.0,369.0,219.0
15466,2002/7/25,TXO,200212,5200,買權,380.0,390.0,311.0,311.0,127,368.0,392,320.0,346.0,530.0,310.0
15467,2002/7/25,TXO,200212,5200,賣權,225.0,481.0,225.0,481.0,3,466.0,155,330.0,500.0,500.0,225.0
15468,2002/7/25,TXO,200212,5400,買權,0.0,0.0,0.0,0.0,0,292.0,2,15.0,600.0,474.0,300.0
15469,2002/7/25,TXO,200212,5400,賣權,0.0,0.0,0.0,0.0,0,585.0,20,240.0,0.0,505.0,426.0
15470,2002/7/25,TXO,200212,5600,買權,0.0,0.0,0.0,0.0,0,228.0,1,10.0,550.0,228.0,20.0
15471,2002/7/25,TXO,200212,5600,賣權,0.0,0.0,0.0,0.0,0,720.0,50,0.0,0.0,655.0,525.0
15472,2002/7/25,TXO,200212,5800,買權,0.0,0.0,0.0,0.0,0,177.0,1,10.0,0.0,196.0,196.0
15473,2002/7/25,TXO,200212,5800,賣權,0.0,0.0,0.0,0.0,0,865.0,40,0.0,0.0,690.0,615.0
15474,2002/7/25,TXO,200212,6000,買權,0.0,0.0,0.0,0.0,0,136.0,1,10.0,450.0,262.0,10.0
15475,2002/7/25,TXO,200212,6000,賣權,0.0,0.0,0.0,0.0,0,1020.0,60,0.0,0.0,1060.0,750.0
15476,2002/7/25,TXO,200212,6200,買權,0.0,0.0,0.0,0.0,0,103.0,31,0.0,0.0,252.0,154.0
15477,2002/7/25,TXO,200212,6200,賣權,0.0,0.0,0.0,0.0,0,1190.0,40,0.0,0.0,1120.0,785.0
15478,2002/7/25,TXO,200212,6400,買權,0.0,0.0,0.0,0.0,0,78.0,0,0.0,0.0,0.0,0.0
15479,2002/7/25,TXO,200212,6400,賣權,0.0,0.0,0.0,0.0,0,1360.0,52,0.0,0.0,1300.0,935.0
15480,2002/7/25,TXO,200212,6600,買權,0.0,0.0,0.0,0.0,0,58.0,3,0.0,400.0,300.0,10.0
15481,2002/7/25,TXO,200212,6600,賣權,0.0,0.0,0.0,0.0,0,1540.0,10,0.0,0.0,1470.0,1090.0
15482,2002/7/25,TXO,200212,6800,買權,0.0,0.0,0.0,0.0,0,43.0,22,0.0,396.0,116.0,50.0
15483,2002/7/25,TXO,200212,6800,賣權,0.0,0.0,0.0,0.0,0,1720.0,20,0.0,0.0,1440.0,1230.0
15484,2002/7/25,TXO,200303,4700,買權,0.0,0.0,0.0,0.0,0,740.0,0,0.0,0.0,0.0,0.0
15485,2002/7/25,TXO,200303,4700,賣權,0.0,0.0,0.0,0.0,0,315.0,10,0.0,0.0,252.0,252.0
15486,2002/7/25,TXO,200303,4900,買權,0.0,0.0,0.0,0.0,0,635.0,10,0.0,0.0,710.0,710.0
15487,2002/7/25,TXO,200303,4900,賣權,0.0,0.0,0.0,0.0,0,403.0,20,0.0,0.0,273.0,267.0
15488,2002/7/25,TXO,200303,5100,買權,0.0,0.0,0.0,0.0,0,535.0,10,0.0,0.0,600.0,600.0
15489,2002/7/25,TXO,200303,5100,賣權,0.0,0.0,0.0,0.0,0,500.0,0,0.0,0.0,0.0,0.0
15490,2002/7/25,TXO,200303,5300,買權,0.0,0.0,0.0,0.0,0,455.0,10,0.0,0.0,505.0,505.0
15491,2002/7/25,TXO,200303,5300,賣權,0.0,0.0,0.0,0.0,0,615.0,0,0.0,0.0,0.0,0.0
15492,2002/7/25,TXO,200303,5500,買權,0.0,0.0,0.0,0.0,0,381.0,20,0.0,0.0,412.0,412.0
15493,2002/7/25,TXO,200303,5500,賣權,0.0,0.0,0.0,0.0,0,735.0,0,0.0,0.0,0.0,0.0
15494,2002/7/25,TXO,200303,5700,買權,0.0,0.0,0.0,0.0,0,318.0,31,16.0,0.0,339.0,189.0
15495,2002/7/25,TXO,200303,5700,賣權,0.0,0.0,0.0,0.0,0,870.0,0,0.0,0.0,0.0,0.0
15496,2002/7/26,TXO,200208,4700,買權,261.0,278.0,203.0,210.0,220,224.0,248,210.0,229.0,695.0,203.0
15497,2002/7/26,TXO,200208,4700,賣權,90.0,177.0,90.0,171.0,1557,113.0,1895,170.0,175.0,177.0,7.0
15498,2002/7/26,TXO,200208,4800,買權,250.0,250.0,162.0,175.0,155,175.0,142,173.0,178.0,625.0,162.0
15499,2002/7/26,TXO,200208,4800,賣權,120.0,230.0,120.0,226.0,462,161.0,1326,221.0,230.0,230.0,27.0
15500,2002/7/26,TXO,200208,4900,買權,170.0,217.0,123.0,136.0,345,136.0,294,128.0,140.0,515.0,123.0
15501,2002/7/26,TXO,200208,4900,賣權,144.0,299.0,144.0,275.0,378,218.0,731,275.0,295.0,299.0,35.0
15502,2002/7/26,TXO,200208,5000,買權,140.0,150.0,91.0,105.0,878,105.0,799,101.0,105.0,484.0,91.0
15503,2002/7/26,TXO,200208,5000,賣權,201.0,360.0,201.0,350.0,369,286.0,645,349.0,359.0,360.0,60.0
15504,2002/7/26,TXO,200208,5100,買權,138.0,138.0,66.0,75.0,851,75.0,1225,76.0,78.0,431.0,66.0
15505,2002/7/26,TXO,200208,5100,賣權,280.0,432.0,280.0,425.0,306,364.0,891,405.0,428.0,432.0,80.0
15506,2002/7/26,TXO,200208,5200,買權,95.0,95.0,50.0,56.0,748,56.0,1409,56.0,63.0,300.0,50.0
15507,2002/7/26,TXO,200208,5200,賣權,350.0,515.0,344.0,510.0,70,450.0,366,416.0,510.0,515.0,105.0
15508,2002/7/26,TXO,200208,5300,買權,76.0,80.0,36.0,39.0,446,39.0,1386,39.0,42.0,422.0,36.0
15509,2002/7/26,TXO,200208,5300,賣權,480.0,600.0,480.0,600.0,36,474.0,123,535.0,640.0,600.0,139.0
15510,2002/7/26,TXO,200208,5400,買權,53.0,53.0,26.0,30.0,552,30.0,1615,29.0,30.0,216.0,26.0
15511,2002/7/26,TXO,200208,5400,賣權,495.0,700.0,475.0,700.0,25,640.0,52,500.0,700.0,700.0,183.0
15512,2002/7/26,TXO,200208,5500,買權,32.0,35.0,17.0,20.0,396,17.0,1921,20.0,25.0,170.0,17.0
15513,2002/7/26,TXO,200208,5500,賣權,525.0,760.0,525.0,760.0,7,650.0,43,700.0,0.0,760.0,254.0
15514,2002/7/26,TXO,200208,5600,買權,20.0,20.0,10.0,12.0,152,12.0,736,12.0,16.0,240.0,10.0
15515,2002/7/26,TXO,200208,5600,賣權,720.0,850.0,720.0,850.0,4,740.0,68,820.0,910.0,850.0,360.0
15516,2002/7/26,TXO,200208,5700,買權,11.0,12.0,7.0,10.0,57,6.9,458,0.0,10.0,163.0,7.0
15517,2002/7/26,TXO,200208,5700,賣權,700.0,1010.0,700.0,1010.0,24,840.0,33,900.0,0.0,1010.0,215.0
15518,2002/7/26,TXO,200208,5800,買權,13.0,13.0,6.0,6.0,37,4.2,409,5.0,25.0,185.0,6.0
15519,2002/7/26,TXO,200208,5800,賣權,1060.0,1060.0,1060.0,1060.0,1,935.0,49,1000.0,0.0,1060.0,450.0
15520,2002/7/26,TXO,200208,5900,買權,0.0,0.0,0.0,0.0,0,2.4,177,0.0,14.5,178.0,13.0
15521,2002/7/26,TXO,200208,5900,賣權,0.0,0.0,0.0,0.0,0,1030.0,71,0.0,0.0,790.0,490.0
15522,2002/7/26,TXO,200208,6000,買權,4.0,5.0,2.0,2.0,16,1.4,108,2.0,9.9,85.0,1.0
15523,2002/7/26,TXO,200208,6000,賣權,0.0,0.0,0.0,0.0,0,1130.0,41,0.0,0.0,870.0,640.0
15524,2002/7/26,TXO,200208,6100,買權,0.0,0.0,0.0,0.0,0,0.8,69,0.0,9.9,67.0,1.0
15525,2002/7/26,TXO,200208,6100,賣權,0.0,0.0,0.0,0.0,0,1230.0,25,0.0,0.0,975.0,575.0
15526,2002/7/26,TXO,200209,4700,買權,0.0,0.0,0.0,0.0,0,337.0,2,0.0,0.0,840.0,408.0
15527,2002/7/26,TXO,200209,4700,賣權,141.0,208.0,141.0,208.0,7,163.0,39,135.0,238.0,208.0,60.0
15528,2002/7/26,TXO,200209,4800,買權,285.0,285.0,225.0,225.0,3,282.0,23,52.0,0.0,565.0,225.0
15529,2002/7/26,TXO,200209,4800,賣權,255.0,272.0,255.0,272.0,30,207.0,49,260.0,0.0,272.0,84.0
15530,2002/7/26,TXO,200209,4900,買權,216.0,216.0,208.0,208.0,4,233.0,14,172.0,240.0,685.0,208.0
15531,2002/7/26,TXO,200209,4900,賣權,0.0,0.0,0.0,0.0,0,258.0,71,10.0,0.0,222.0,118.0
15532,2002/7/26,TXO,200209,5000,買權,200.0,200.0,200.0,200.0,1,191.0,12,120.0,0.0,416.0,200.0
15533,2002/7/26,TXO,200209,5000,賣權,0.0,0.0,0.0,0.0,0,315.0,11,10.0,0.0,159.0,159.0
15534,2002/7/26,TXO,200209,5100,買權,152.0,155.0,120.0,120.0,16,131.0,49,70.0,133.0,505.0,120.0
15535,2002/7/26,TXO,200209,5100,賣權,0.0,0.0,0.0,0.0,0,378.0,21,30.0,0.0,381.0,172.0
15536,2002/7/26,TXO,200209,5200,買權,106.0,106.0,97.0,98.0,5,105.0,33,80.0,0.0,368.0,97.0
15537,2002/7/26,TXO,200209,5200,賣權,0.0,0.0,0.0,0.0,0,447.0,40,0.0,0.0,249.0,233.0
15538,2002/7/26,TXO,200209,5300,買權,92.0,92.0,85.0,85.0,6,97.0,49,70.0,0.0,346.0,85.0
15539,2002/7/26,TXO,200209,5300,賣權,0.0,0.0,0.0,0.0,0,520.0,30,0.0,0.0,290.0,233.0
15540,2002/7/26,TXO,200209,5400,買權,0.0,0.0,0.0,0.0,0,76.0,22,47.0,0.0,267.0,100.0
15541,2002/7/26,TXO,200209,5400,賣權,0.0,0.0,0.0,0.0,0,595.0,0,0.0,0.0,0.0,0.0
15542,2002/7/26,TXO,200209,5500,買權,50.0,50.0,50.0,50.0,6,59.0,42,25.0,0.0,273.0,50.0
15543,2002/7/26,TXO,200209,5500,賣權,0.0,0.0,0.0,0.0,0,680.0,10,0.0,0.0,655.0,372.0
15544,2002/7/26,TXO,200209,5600,買權,0.0,0.0,0.0,0.0,0,45.5,1,25.0,0.0,65.0,65.0
15545,2002/7/26,TXO,200209,5600,賣權,0.0,0.0,0.0,0.0,0,765.0,0,0.0,0.0,0.0,0.0
15546,2002/7/26,TXO,200209,5700,買權,0.0,0.0,0.0,0.0,0,34.5,3,21.0,0.0,100.0,60.0
15547,2002/7/26,TXO,200209,5700,賣權,0.0,0.0,0.0,0.0,0,855.0,60,0.0,0.0,765.0,457.0
15548,2002/7/26,TXO,200209,5800,買權,0.0,0.0,0.0,0.0,0,26.0,10,18.0,0.0,35.0,35.0
15549,2002/7/26,TXO,200209,5800,賣權,0.0,0.0,0.0,0.0,0,945.0,22,0.0,0.0,575.0,575.0
15550,2002/7/26,TXO,200209,5900,買權,0.0,0.0,0.0,0.0,0,19.5,20,15.0,0.0,229.0,50.0
15551,2002/7/26,TXO,200209,5900,賣權,1050.0,1100.0,1050.0,1100.0,2,1040.0,32,1080.0,0.0,1100.0,188.0
15552,2002/7/26,TXO,200209,6000,買權,0.0,0.0,0.0,0.0,0,14.0,1,0.0,0.0,100.0,100.0
15553,2002/7/26,TXO,200209,6000,賣權,0.0,0.0,0.0,0.0,0,1130.0,32,0.0,0.0,1000.0,730.0
15554,2002/7/26,TXO,200209,6100,買權,0.0,0.0,0.0,0.0,0,10.5,26,1.0,0.0,540.0,82.0
15555,2002/7/26,TXO,200209,6100,賣權,0.0,0.0,0.0,0.0,0,1230.0,32,1200.0,0.0,955.0,250.0
15556,2002/7/26,TXO,200209,6200,買權,0.0,0.0,0.0,0.0,0,7.7,0,0.0,0.0,0.0,0.0
15557,2002/7/26,TXO,200209,6200,賣權,0.0,0.0,0.0,0.0,0,1320.0,84,0.0,0.0,920.0,855.0
15558,2002/7/26,TXO,200209,6300,買權,0.0,0.0,0.0,0.0,0,5.5,31,0.0,0.0,390.0,10.0
15559,2002/7/26,TXO,200209,6300,賣權,0.0,0.0,0.0,0.0,0,1420.0,20,0.0,0.0,950.0,895.0
15560,2002/7/26,TXO,200209,6400,買權,0.0,0.0,0.0,0.0,0,3.9,0,0.0,0.0,0.0,0.0
15561,2002/7/26,TXO,200209,6400,賣權,0.0,0.0,0.0,0.0,0,1520.0,21,0.0,0.0,1200.0,1040.0
15562,2002/7/26,TXO,200209,6500,買權,0.0,0.0,0.0,0.0,0,2.8,10,0.0,0.0,88.0,88.0
15563,2002/7/26,TXO,200209,6500,賣權,0.0,0.0,0.0,0.0,0,1620.0,30,0.0,0.0,1330.0,1130.0
15564,2002/7/26,TXO,200209,6600,買權,0.0,0.0,0.0,0.0,0,1.9,0,0.0,0.0,0.0,0.0
15565,2002/7/26,TXO,200209,6600,賣權,0.0,0.0,0.0,0.0,0,1710.0,10,0.0,0.0,1230.0,1230.0
15566,2002/7/26,TXO,200209,6700,買權,0.0,0.0,0.0,0.0,0,1.3,0,0.0,0.0,0.0,0.0
15567,2002/7/26,TXO,200209,6700,賣權,0.0,0.0,0.0,0.0,0,1810.0,41,0.0,0.0,1490.0,1330.0
15568,2002/7/26,TXO,200210,4800,買權,0.0,0.0,0.0,0.0,0,342.0,0,0.0,0.0,0.0,0.0
15569,2002/7/26,TXO,200210,4800,賣權,0.0,0.0,0.0,0.0,0,257.0,0,0.0,0.0,0.0,0.0
15570,2002/7/26,TXO,200210,4900,買權,0.0,0.0,0.0,0.0,0,294.0,0,0.0,0.0,0.0,0.0
15571,2002/7/26,TXO,200210,4900,賣權,0.0,0.0,0.0,0.0,0,308.0,0,0.0,0.0,0.0,0.0
15572,2002/7/26,TXO,200210,5000,買權,0.0,0.0,0.0,0.0,0,251.0,0,152.0,0.0,0.0,0.0
15573,2002/7/26,TXO,200210,5000,賣權,0.0,0.0,0.0,0.0,0,364.0,0,0.0,0.0,0.0,0.0
15574,2002/7/26,TXO,200210,5100,買權,0.0,0.0,0.0,0.0,0,212.0,0,0.0,0.0,0.0,0.0
15575,2002/7/26,TXO,200210,5100,賣權,0.0,0.0,0.0,0.0,0,425.0,0,0.0,0.0,0.0,0.0
15576,2002/7/26,TXO,200210,5200,買權,0.0,0.0,0.0,0.0,0,179.0,0,0.0,0.0,0.0,0.0
15577,2002/7/26,TXO,200210,5200,賣權,0.0,0.0,0.0,0.0,0,491.0,0,0.0,0.0,0.0,0.0
15578,2002/7/26,TXO,200210,5300,買權,0.0,0.0,0.0,0.0,0,149.0,0,0.0,0.0,0.0,0.0
15579,2002/7/26,TXO,200210,5300,賣權,0.0,0.0,0.0,0.0,0,560.0,1,0.0,0.0,330.0,330.0
15580,2002/7/26,TXO,200210,5400,買權,0.0,0.0,0.0,0.0,0,124.0,0,0.0,0.0,0.0,0.0
15581,2002/7/26,TXO,200210,5400,賣權,0.0,0.0,0.0,0.0,0,635.0,0,0.0,0.0,0.0,0.0
15582,2002/7/26,TXO,200210,5500,買權,0.0,0.0,0.0,0.0,0,102.0,0,0.0,0.0,0.0,0.0
15583,2002/7/26,TXO,200210,5500,賣權,0.0,0.0,0.0,0.0,0,710.0,0,0.0,0.0,0.0,0.0
15584,2002/7/26,TXO,200212,4600,買權,0.0,0.0,0.0,0.0,0,555.0,0,380.0,0.0,0.0,0.0
15585,2002/7/26,TXO,200212,4600,賣權,313.0,313.0,313.0,313.0,400,252.0,410,0.0,0.0,313.0,100.0
15586,2002/7/26,TXO,200212,4800,買權,402.0,410.0,375.0,375.0,19,450.0,24,360.0,407.0,600.0,250.0
15587,2002/7/26,TXO,200212,4800,賣權,351.0,374.0,351.0,374.0,44,343.0,74,0.0,0.0,374.0,149.0
15588,2002/7/26,TXO,200212,5000,買權,339.0,339.0,267.0,289.0,14,306.0,24,212.0,0.0,500.0,267.0
