,交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易
3492,2015/7/1,TXO,201508,8600.0,買權,0.0,0.0,0.0,0.0,0,585.0,16,575.0,595.0,880.0,409.0,
3493,2015/7/1,TXO,201508,8600.0,賣權,46.0,47.5,31.0,33.5,997,33.5,3054,33.0,34.0,99.0,20.5,
3494,2015/7/1,TXO,201508,8700.0,買權,0.0,0.0,0.0,0.0,0,500.0,15,490.0,510.0,795.0,386.0,
3495,2015/7/1,TXO,201508,8700.0,賣權,64.0,66.0,44.0,47.0,1511,47.0,3655,46.5,47.5,128.0,13.0,
3496,2015/7/1,TXO,201508,8800.0,買權,423.0,423.0,423.0,423.0,1,423.0,176,408.0,426.0,715.0,263.0,
3497,2015/7/1,TXO,201508,8800.0,賣權,89.0,90.0,61.0,66.0,1042,66.0,3138,65.0,66.0,169.0,40.0,
3498,2015/7/1,TXO,201508,8900.0,買權,348.0,353.0,340.0,340.0,37,340.0,516,335.0,352.0,630.0,205.0,
3499,2015/7/1,TXO,201508,8900.0,賣權,120.0,120.0,84.0,90.0,971,90.0,2996,89.0,90.0,211.0,54.0,
3500,2015/7/1,TXO,201508,9000.0,買權,218.0,287.0,218.0,268.0,52,268.0,1082,272.0,275.0,550.0,158.0,
3501,2015/7/1,TXO,201508,9000.0,賣權,155.0,160.0,90.0,122.0,816,122.0,4405,120.0,122.0,263.0,69.0,
3502,2015/7/1,TXO,201508,9100.0,買權,168.0,227.0,164.0,212.0,256,212.0,1204,212.0,214.0,473.0,120.0,
3503,2015/7/1,TXO,201508,9100.0,賣權,203.0,209.0,152.0,162.0,444,162.0,1895,160.0,164.0,329.0,90.0,
3504,2015/7/1,TXO,201508,9200.0,買權,123.0,173.0,122.0,162.0,729,162.0,1467,161.0,163.0,403.0,92.0,
3505,2015/7/1,TXO,201508,9200.0,賣權,257.0,264.0,197.0,209.0,286,209.0,1301,208.0,212.0,398.0,128.0,
3506,2015/7/1,TXO,201508,9300.0,買權,93.0,128.0,88.0,119.0,738,119.0,2964,118.0,119.0,342.0,67.0,
3507,2015/7/1,TXO,201508,9300.0,賣權,315.0,315.0,254.0,269.0,178,269.0,645,265.0,270.0,461.0,162.0,
3508,2015/7/1,TXO,201508,9400.0,買權,61.0,93.0,61.0,86.0,1105,86.0,4539,85.0,87.0,280.0,50.0,
3509,2015/7/1,TXO,201508,9400.0,賣權,395.0,405.0,316.0,337.0,22,337.0,382,323.0,342.0,545.0,207.0,
3510,2015/7/1,TXO,201508,9500.0,買權,43.0,65.0,42.0,60.0,1267,60.0,4873,59.0,60.0,233.0,35.0,
3511,2015/7/1,TXO,201508,9500.0,賣權,410.0,416.0,389.0,416.0,17,416.0,275,408.0,415.0,635.0,253.0,
3512,2015/7/1,TXO,201508,9600.0,買權,29.0,44.0,29.0,40.5,1981,40.5,6326,40.5,41.0,192.0,24.5,
3513,2015/7/1,TXO,201508,9600.0,賣權,500.0,500.0,486.0,486.0,2,486.0,92,478.0,496.0,710.0,312.0,
3514,2015/7/1,TXO,201508,9700.0,買權,20.0,28.5,19.5,26.5,1125,26.5,6291,26.5,27.0,154.0,16.5,
3515,2015/7/1,TXO,201508,9700.0,賣權,0.0,0.0,0.0,0.0,0,570.0,73,560.0,580.0,805.0,353.0,
3516,2015/7/1,TXO,201508,9800.0,買權,12.5,18.0,12.5,17.0,609,17.0,3031,16.0,17.0,127.0,11.0,
